URL,Name,Address,Website,Phone,Phone Number,Latitude,Longitude,
https://www.google.com/maps/place/Official+IELTS+Test+Centre+Delhi+%28Nehru+Place%29+%7C+IELTS+IDP+India/data=!4m7!3m6!1s0x390ce377f131a9ef:0x4f9a7b8894771947!8m2!3d28.550713!4d77.2504217!16s%2Fg%2F11g4c7517z!19sChIJ76kx8XfjDDkRRxl3lIh7mk8?authuser=0&hl=en&rclk=1,Official IELTS Test Centre Delhi (Nehru Place) | IELTS IDP India,"Unit No. 313, 3rd Floor, F, International Trade Tower, Nehru Place, New Delhi, Delhi 110019",https://www.ieltsidpindia.com/?utm_source=GMB&utm_medium=Traffic&utm_campaign=GoogleGMB,1146517888,1146517888,28.550713,77.2504217,
https://www.google.com/maps/place/BEST+PTE+COACHING/data=!4m7!3m6!1s0x390d1bb0996dd583:0x17007a9ac6a6e4bc!8m2!3d28.5850046!4d77.072068!16s%2Fg%2F11g233f0fh!19sChIJg9VtmbAbDTkRvOSmxpp6ABc?authuser=0&hl=en&rclk=1,BEST PTE COACHING,"E - 521 3RD FLOOR CABIN NO 4, NEAR, Ramphal Chowk Rd, next to BJP OFFICE, Block E, Sector 7 Dwarka, Dwarka, New Delhi, Delhi, 110077",http://www.ptecoachingindwarka.co.in/,8447037669,8447037669,28.5850046,77.072068,
https://www.google.com/maps/place/English+Ninjas/data=!4m7!3m6!1s0x390d03d5043aa0f7:0xde9a79c3149fa13!8m2!3d28.7001487!4d77.1184394!16s%2Fg%2F11mw0h4pby!19sChIJ96A6BNUDDTkRE_pJMZyn6Q0?authuser=0&hl=en&rclk=1,English Ninjas,"2nd Floor, F-19/8, Pocket 19, Sector 8, Rohini, Delhi, 110085",https://www.englishninjas.in/,9999179449,9999179449,5043,77.1184394,
https://www.google.com/maps/place/APSA+-+Study+Abroad+%26+Overseas+Education+Consultant+in+Gurugram/data=!4m7!3m6!1s0x390d1948463f3a51:0x20227de732da3012!8m2!3d28.470279!4d77.045293!16s%2Fg%2F11hy_8bd9h!19sChIJUTo_RkgZDTkREjDaMud9IiA?authuser=0&hl=en&rclk=1,APSA - Study Abroad & Overseas Education Consultant in Gurugram,"Ground Floor, NM 1, Block M, Old DLF Colony, Sector 14, Gurugram, Haryana 122007",https://www.apsa.in/,9999375572,9999375572,28.470279,77.045293,
https://www.google.com/maps/place/Metier+Academy/data=!4m7!3m6!1s0x390d1f0126f50655:0xf8cfda6a112368b0!8m2!3d28.505792!4d77.1745949!16s%2Fg%2F11fkkzccyv!19sChIJVQb1JgEfDTkRsGgjEWraz_g?authuser=0&hl=en&rclk=1,Metier Academy,"2/1, First and Second Floor, Metro Stations, CDR Chowk, opp. to Chattarpur, near to Aggarwal Sweets, Dr Ambedkar Colony, Chhatarpur, New Delhi, Delhi 110074",https://metieracademy.in/,9773745396,9773745396,28.505792,77.1745949,
https://www.google.com/maps/place/British+Council/data=!4m7!3m6!1s0x390cfd337dcfbf97:0x85ce45e0a4f972e6!8m2!3d28.6271013!4d77.2225856!16s%2Fg%2F1td5pnk8!19sChIJl7_PfTP9DDkR5nL5pOBFzoU?authuser=0&hl=en&rclk=1,British Council,"17, KG Marg, Atul Grove Road, Janpath, Connaught Place, New Delhi, Delhi 110001",https://www.britishcouncil.in/,1169032222,1169032222,28.6271013,77.2225856,
https://www.google.com/maps/place/The+EnglishAcademy/data=!4m7!3m6!1s0x390d19ad5c000001:0xf29953a46c6344cf!8m2!3d28.469255!4d77.044336!16s%2Fg%2F11f4r36744!19sChIJAQAAXK0ZDTkRz0RjbKRTmfI?authuser=0&hl=en&rclk=1,The EnglishAcademy,"NM 23, Block M, Old DLF Colony, Sector 14, Gurugram, Haryana 122007",Not Found,9871330529,9871330529,28.469255,77.044336,
https://www.google.com/maps/place/Singh+Study+Circle/data=!4m7!3m6!1s0x390d036bbfffffff:0xc3fc7e1cd13d4183!8m2!3d28.6450527!4d77.1183086!16s%2Fg%2F1vxctt3t!19sChIJ____v2sDDTkRg0E90Rx-_MM?authuser=0&hl=en&rclk=1,Singh Study Circle,"J4/1, 2nd Floor, Rajouri Garden, New Delhi, Delhi 110027",http://www.singhstudycircle.org/,8010131131,8010131131,4183,77.1183086,
https://www.google.com/maps/place/Priti+Edusources/data=!4m7!3m6!1s0x390d0163c1a016ef:0x9ca50beedc066787!8m2!3d28.7110131!4d77.132779!16s%2Fg%2F11v0k41fzd!19sChIJ7xagwWMBDTkRh2cG3O4LpZw?authuser=0&hl=en&rclk=1,Priti Edusources,"B-62,Second Floor, Prashant Vihar Rd, opp. CRPF Public School, Prashant Vihar, Sector 14, Rohini, Delhi, 110085",https://pritiedusources.com/,9625917447,9625917447,28.7110131,77.132779,
https://www.google.com/maps/place/Tathastu+Education/data=!4m7!3m6!1s0x390cfdf23caf10d1:0x552c5b782aef2419!8m2!3d28.6983905!4d77.1366479!16s%2Fg%2F11d_23hycs!19sChIJ0RCvPPL9DDkRGSTvKnhbLFU?authuser=0&hl=en&rclk=1,Tathastu Education,"Building No 15, 3rd Floor, opposite Metro Pillar 350, Kapil Vihar, Pitampura, Delhi, 110034",https://tathastuedu.com/,9821188788,9821188788,28.6983905,77.1366479,
https://www.google.com/maps/place/IELTS+Coaching/data=!4m7!3m6!1s0x390ce3150ae52a5b:0xf21867b6d6b620de!8m2!3d28.5692956!4d77.2440347!16s%2Fg%2F11n0b98c1y!19sChIJWyrlChXjDDkR3iC21rZnGPI?authuser=0&hl=en&rclk=1,IELTS Coaching,"2nd Floor, L-102, Block I, Lajpat Nagar II, Lajpat Nagar, New Delhi, Delhi 110024",Not Found,Phone Number Not Found,Phone Number Not Found,28.5692956,77.2440347,
https://www.google.com/maps/place/American+British+Language+Excellence+%7C+Best+IELTS+%7C+OET+%7C+PTE+%7C+TOEFL+%7C+SPOKEN+ENGLISH+Classes+in+Uttam+Nagar/data=!4m7!3m6!1s0x390d0562fe651523:0xa15004deea26ccf2!8m2!3d28.624073!4d77.0629337!16s%2Fg%2F11wng551cr!19sChIJIxVl_mIFDTkR8swm6t4EUKE?authuser=0&hl=en&rclk=1,American British Language Excellence | Best IELTS | OET | PTE | TOEFL | SPOKEN ENGLISH Classes in Uttam Nagar,"First floor, METRO PILLAR, W/246, B/2, Najafgarh Rd, above cobb show room, Uttam Nagar East, New Delhi, Delhi 110059",http://americanbritishlanguageexcellence.com/,8920484836,8920484836,28.624073,77.0629337,
https://www.google.com/maps/place/Academy+of+British+English/data=!4m7!3m6!1s0x390cfd309eebed77:0x79ecb1cdc8c01995!8m2!3d28.6477872!4d77.1207013!16s%2Fg%2F1tmkjbs5!19sChIJd-3rnjD9DDkRlRnAyM2x7Hk?authuser=0&hl=en&rclk=1,Academy of British English,"J-1/163, Lower Ground 406, opp. Metro Pillar Number 337, Rajouri Garden, New Delhi, Delhi 110027",http://britishenglish.in/,9999971313,9999971313,28.6477872,77.1207013,
https://www.google.com/maps/place/British+Academy+School+of+English+Language/data=!4m7!3m6!1s0x390ce3de15001efb:0x43229935afb30612!8m2!3d28.5401247!4d77.2619842!16s%2Fg%2F1pp2ts40p!19sChIJ-x4AFd7jDDkREgazrzWZIkM?authuser=0&hl=en&rclk=1,British Academy School of English Language,"Second Floor, Saroj Tower, Guru Ravidas Marg, above Bank of Baroda, Block K, Kalkaji, New Delhi, Delhi 110019",Not Found,9711995636,9711995636,28.5401247,77.2619842,
https://www.google.com/maps/place/Emjay+Coaching+%7C+Best+IELTS+Coaching+in+Delhi/data=!4m7!3m6!1s0x390d038ad3402ab9:0x99f43e61169801e3!8m2!3d28.64151!4d77.172798!16s%2Fg%2F11stw339tv!19sChIJuSpA04oDDTkR4wGYFmE-9Jk?authuser=0&hl=en&rclk=1,Emjay Coaching | Best IELTS Coaching in Delhi,"First Floor, 3378, Pusa Wall St, South Patel Nagar, Block 5, Patel Nagar, New Delhi, Delhi 110060",http://www.emjaycoaching.com/,9891698364,9891698364,28.64151,77.172798,
https://www.google.com/maps/place/Concordia+Overseas+Education/data=!4m7!3m6!1s0x390cfb0659196d35:0xb455fa27fa5b09ba!8m2!3d28.6397847!4d77.2943695!16s%2Fg%2F11f613klcy!19sChIJNW0ZWQb7DDkRuglb-if6VbQ?authuser=0&hl=en&rclk=1,Concordia Overseas Education,"203, Second Floor, Savitri Sadan 11, community Center, C Block, Preet Vihar, Delhi, 110092",Not Found,9999664292,9999664292,28.6397847,77.2943695,
https://www.google.com/maps/place/Humstudy+-+IELTS+-+TOEFL+-+GRE+-+GMAT+-+SAT/data=!4m7!3m6!1s0x390ce1c13d53d595:0x50e7bccca1f26c50!8m2!3d28.5221719!4d77.2147601!16s%2Fg%2F11rylkpyk9!19sChIJldVTPcHhDDkRUGzyocy851A?authuser=0&hl=en&rclk=1,Humstudy - IELTS - TOEFL - GRE - GMAT - SAT,"J - 403, 2nd Floor, Avantika Building, Block J, Saket, New Delhi, Delhi 110017",Not Found,9953542838,9953542838,53,77.2147601,
https://www.google.com/maps/place/EESA+Academy+-+Best+Spoken+English+%7C+IELTS+%7C+PTE+%7C+OET+%7C+SELT+%7C+DUOLINGO+%7C+LanguageCert+ESOL+classes+in+Mahavir+Enclave./data=!4m7!3m6!1s0x390d1b132f638e71:0x417ebedc75a7d568!8m2!3d28.6039947!4d77.0825757!16s%2Fg%2F11jsr1cxvp!19sChIJcY5jLxMbDTkRaNWnddy-fkE?authuser=0&hl=en&rclk=1,EESA Academy - Best Spoken English | IELTS | PTE | OET | SELT | DUOLINGO | LanguageCert ESOL classes in Mahavir Enclave.,"Metro Station Gate, RZ-A-1/14B,first floor,Vijay Enclave, Dabri-Palam road, Gali No 1, near Dashrath Puri, New Delhi, Delhi 110045",http://www.expert-educational.com/,9810126691,9810126691,28.6039947,77.0825757,
https://www.google.com/maps/place/CEA/data=!4m7!3m6!1s0x390cfd4c6cf612f1:0xb854abcdc8075c55!8m2!3d28.6315748!4d77.2795649!16s%2Fg%2F11g1lrs0zl!19sChIJ8RL2bEz9DDkRVVwHyM2rVLg?authuser=0&hl=en&rclk=1,CEA,"114, Laxmi Nagar, Vikas Marg, New Delhi, Delhi 110092",https://ceaoet.com/,1141838029,1141838029,28.6315748,77.2795649,
https://www.google.com/maps/place/Essence+point+%7C+Best+IELTS+%7CPTE+%7COET%7CCELPIP%7CSpoken+English+coaching+in+Noida+15/data=!4m7!3m6!1s0x390ce45ea620b9c3:0x37647fcdb368ecc3!8m2!3d28.5822399!4d77.3130351!16s%2Fg%2F11c1cvw_8f!19sChIJw7kgpl7kDDkRw-xos81_ZDc?authuser=0&hl=en&rclk=1,Essence point | Best IELTS |PTE |OET|CELPIP|Spoken English coaching in Noida 15,"3rd floor, Horam Complex, near Union Bank, Naya Bans, Naya Bans Village, Sector 15, Noida, Uttar Pradesh 201301",http://essencepoint.in/,9953072786,9953072786,28.5822399,77.3130351,
https://www.google.com/maps/place/British+English+Academy/data=!4m7!3m6!1s0x390d04c102944eb9:0xc5d9250fd7d17978!8m2!3d28.6295325!4d77.0763517!16s%2Fg%2F11bx569bjc!19sChIJuU6UAsEEDTkReHnR1w8l2cU?authuser=0&hl=en&rclk=1,British English Academy,"C-9, First Floor Near Janakpuri West Metro Station New Krishna Park, Janakpuri, Vikaspuri, New Delhi, Delhi 110018",http://www.britishenglishacademy.co.in/,1143506868,1143506868,28.6295325,77.0763517,
"https://www.google.com/maps/place/Asta+Achievers,+OET+classes+in+Gurgaon,+IELTS+classes+in+Gurgaon,+PTE+classes,+OET+institute,+IELTS+institute,+PTE+institute/data=!4m7!3m6!1s0x390d192da7c1bda9:0x6a5cefa5bae294c6!8m2!3d28.4716837!4d77.092834!16s%2Fg%2F11fz9y678n!19sChIJqb3Bpy0ZDTkRxpTiuqXvXGo?authuser=0&hl=en&rclk=1","Asta Achievers, OET classes in Gurgaon, IELTS classes in Gurgaon, PTE classes, OET institute, IELTS institute, PTE institute","Plot No. 27, Rapid Metro St, Golf Crse Rd, near DLF Phase-1, Sector 28, Chakkarpur, Gurugram, Haryana 122002",https://astaachiever.com/,9991406306,9991406306,28.4716837,77.092834,
https://www.google.com/maps/place/BISL/data=!4m7!3m6!1s0x390cfd9607224661:0x48fb402172b9db40!8m2!3d28.6319406!4d77.2792587!16s%2Fg%2F11gjt5n1ll!19sChIJYUYiB5b9DDkRQNu5ciFA-0g?authuser=0&hl=en&rclk=1,BISL,"A-113, First Floor Laxmi Nagar , Main, Vikas Marg, New Delhi, Delhi 110092",Not Found,Phone Number Not Found,Phone Number Not Found,28.6319406,77.2792587,
https://www.google.com/maps/place/GMATinsight+GMAT+%7C+GRE+%7C+SAT+%7C+IELTS+Best+Coaching+Dwarka+New+Delhi/data=!4m7!3m6!1s0x390d1ad098de787f:0x43b6bf16765a1abd!8m2!3d28.5975174!4d77.0497066!16s%2Fg%2F11ck2j46q0!19sChIJf3jemNAaDTkRvRpadha_tkM?authuser=0&hl=en&rclk=1,GMATinsight GMAT | GRE | SAT | IELTS Best Coaching Dwarka New Delhi,"Domino Pizza, GMATinsight 205-206, 2nd Floor, Vardhman JayPee Plaza, Sec-4 (Main Market, Plot No.6, Adjacent:, opp. Ayushman Hospital, Dwarka, New Delhi, Delhi 110075",http://www.gmatinsight.com/,9999687183,9999687183,28.5975174,77.0497066,
https://www.google.com/maps/place/Lingua+Franca:+IELTS+and+spoken+English+center/data=!4m7!3m6!1s0x390ce3533cd65341:0xab772d77aba8ecd!8m2!3d28.630096!4d77.2775322!16s%2Fg%2F11dx8qj1rp!19sChIJQVPWPFPjDDkRzY66etdytwo?authuser=0&hl=en&rclk=1,Lingua Franca: IELTS and spoken English center,"U-87, 1st and Ground Floor, Shakarpur, Delhi, 110092",https://linguafranca.net.in/,9953311616,9953311616,28.630096,77.2775322,
https://www.google.com/maps/place/Edwise+International/data=!4m7!3m6!1s0x390d1d841aaaaaab:0xc15ca7fcaa3ec424!8m2!3d28.5688728!4d77.2233444!16s%2Fg%2F1v8ky_gf!19sChIJq6qqGoQdDTkRJMQ-qvynXME?authuser=0&hl=en&rclk=1,Edwise International,"N-13, Opp. Flyover Above Punjab National Bank, South Extension I, Block N, New Delhi, Delhi 110049",https://www.edwiseinternational.com/,1147005333,1147005333,28.5688728,77.2233444,
https://www.google.com/maps/place/GEETA+KHURANA+CAMPUS+%7C+BEST+IELTS+COACHING+CENTER+IN+JANAKPURI+%7CTILAK+NAGAR+%7CRAJOURI+GARDEN%7C+DELHI%7C+IELTS+INSTITUTE/data=!4m7!3m6!1s0x390d0498b8726423:0x267e04ffdca1d545!8m2!3d28.6360925!4d77.0956248!16s%2Fg%2F11f0l3zqxx!19sChIJI2RyuJgEDTkRRdWh3P8EfiY?authuser=0&hl=en&rclk=1,GEETA KHURANA CAMPUS | BEST IELTS COACHING CENTER IN JANAKPURI |TILAK NAGAR |RAJOURI GARDEN| DELHI| IELTS INSTITUTE,"gate no.4, metro station, 15/4, 1st Floor, opposite tilak nagar, Prem Nagar, New Delhi, Delhi 110018",https://geetakhuranacampus.co.in/,9810840047,9810840047,28.6360925,77.0956248,
https://www.google.com/maps/place/GoToUniversity/data=!4m7!3m6!1s0x390cfd5ba8685705:0x772ce994eff3a684!8m2!3d28.629375!4d77.2222586!16s%2Fg%2F11fnnxfh1q!19sChIJBVdoqFv9DDkRhKbz75TpLHc?authuser=0&hl=en&rclk=1,GoToUniversity,"Building 1202, Kailash, 26 KG Marg, 1, New Delhi, Delhi 110001",https://www.gotouniversity.in/,8595371317,8595371317,28.629375,77.2222586,
https://www.google.com/maps/place/Mukheja+Ielts+and+Study+Abroad/data=!4m7!3m6!1s0x390d03ba8f70a7e5:0xa7954f0873b46ed5!8m2!3d28.6447558!4d77.1037594!16s%2Fg%2F11qnkm4k_1!19sChIJ5adwj7oDDTkR1W60cwhPlac?authuser=0&hl=en&rclk=1,Mukheja Ielts and Study Abroad,"A 8, Pocket A, Shyam Nagar, Vishnu Garden, New Delhi, Delhi, 110018",http://mukhejastudy.com/,9355119800,9355119800,28.6447558,77.1037594,
https://www.google.com/maps/place/Best+IELTS+and+PTE+Coaching+%7C+British+Academy+%7C+English+Speaking+and+OET+Classes+in+Janakpuri/data=!4m7!3m6!1s0x390d04db4a823bbb:0xbf4811090165bdea!8m2!3d28.6248983!4d77.0679304!16s%2Fg%2F11s51v1lx4!19sChIJuzuCStsEDTkR6r1lAQkRSL8?authuser=0&hl=en&rclk=1,Best IELTS and PTE Coaching | British Academy | English Speaking and OET Classes in Janakpuri,"Ground Floor, Bus Stand, A-1/13, Pankha Rd, behind A-1, near Aakash Institute, Block A1, Janakpuri, New Delhi, Delhi, 110058",https://britishacademydelhi.com/,8826708404,8826708404,28.6248983,77.0679304,
https://www.google.com/maps/place/E-world/data=!4m7!3m6!1s0x390d19ad5c000001:0xddcb623c228d2953!8m2!3d28.4698783!4d77.0439269!16s%2Fg%2F11vblrgj7n!19sChIJAQAAXK0ZDTkRUymNIjxiy90?authuser=0&hl=en&rclk=1,E-world,"Basement, M-2, opposite Shree Radha Krishna Temple, Block M, Old DLF Colony, Sector 14, Gurugram, Haryana 122001",https://www.eworldcareeracademy.in/,7042390066,7042390066,28.4698783,77.0439269,
https://www.google.com/maps/place/Bafel+Dwarka/data=!4m7!3m6!1s0x390d1b3d95555555:0x1bc94e178a721a51!8m2!3d28.5880458!4d77.0706031!16s%2Fg%2F11v6frfbz3!19sChIJVVVVlT0bDTkRURpyihdOyRs?authuser=0&hl=en&rclk=1,Bafel Dwarka,"A-56 Ground Floor, Sector 7, Block A, Palam Extension, Dwarka, Delhi, 110077",https://bafel.co.in/,9212779992,9212779992,95555555,77.0706031,
https://www.google.com/maps/place/Navya+English+Institute/data=!4m7!3m6!1s0x390cfbfb170db0af:0x1ee00d3a11181e99!8m2!3d28.6463648!4d77.2953063!16s%2Fg%2F11g0dfl7__!19sChIJr7ANF_v7DDkRmR4YEToN4B4?authuser=0&hl=en&rclk=1,Navya English Institute,"Ground Floor, 39, Main Gagan Vihar, Gagan Vihar, Krishna Nagar, New Delhi, Delhi, 110051",Not Found,9810238652,9810238652,28.6463648,77.2953063,
https://www.google.com/maps/place/Callens+Institute+-+Best+English+and+Foreign+Languages+Institute+In+Delhi+%5BDwarka+Mor%5D/data=!4m7!3m6!1s0x390d05a761956e05:0xa8881a2e5ee940f6!8m2!3d28.6169708!4d77.0335157!16s%2Fg%2F11h4tcm3jq!19sChIJBW6VYacFDTkR9kDpXi4aiKg?authuser=0&hl=en&rclk=1,Callens Institute - Best English and Foreign Languages Institute In Delhi [Dwarka Mor],"Sai Builder, Block B, Sewak Park, Dwarka Mor, New Delhi, Delhi, 110059",https://institute.callensaxen.com/,9369359996,9369359996,28.6169708,77.0335157,
https://www.google.com/maps/place/iae+GLOBAL+India/data=!4m7!3m6!1s0x390d04a32afffb2b:0x19bc737a7299288f!8m2!3d28.6492269!4d77.1244767!16s%2Fg%2F11bw3dk2x5!19sChIJK_v_KqMEDTkRjyiZcnpzvBk?authuser=0&hl=en&rclk=1,iae GLOBAL India,"A-8, near Prachin Balaji Mandir, Block A2, Block A, Rajouri Garden, New Delhi, Delhi, 110027",https://iaeglobal.in/,9599948866,9599948866,28.6492269,77.1244767,
https://www.google.com/maps/place/Britfort+Academy-+Best+IELTS%2FOET%2FPTE%2FTOEFL%2FSpoken+English+Coaching+in+Delhi+%7C+OET+%26+IELTS+Online+Training+in+New+Delhi/data=!4m7!3m6!1s0x390d0561ea5711c1:0x402fc06a66471abb!8m2!3d28.6306151!4d77.2776023!16s%2Fg%2F11lgxn45qh!19sChIJwRFX6mEFDTkRuxpHZmrAL0A?authuser=0&hl=en&rclk=1,Britfort Academy- Best IELTS/OET/PTE/TOEFL/Spoken English Coaching in Delhi | OET & IELTS Online Training in New Delhi,"Metro Station Laxmi Nagar, Vikas Marg, Veer Savarkar Block, Block U, Shakarpur Khas, New Delhi, Delhi, 110092",http://www.britfort.com/,9645114443,9645114443,28.6306151,77.2776023,
https://www.google.com/maps/place/The+Oxford+Academy+-+English+Speaking+Course+in+English+Tuition+Classes+I+English+Institute/data=!4m7!3m6!1s0x390cfd611977c36f:0xa73b951708d7b95d!8m2!3d28.6480201!4d77.1985613!16s%2Fg%2F11bzrfrjyx!19sChIJb8N3GWH9DDkRXbnXCBeVO6c?authuser=0&hl=en&rclk=1,The Oxford Academy - English Speaking Course in English Tuition Classes I English Institute,"2nd Floor, T-2387, Faiz Rd, opposite Jaggi Hotel, Block T, Naiwala, Karol Bagh, New Delhi, Delhi, 110005",https://oxfordacademydelhi.com/,8178485348,8178485348,28.6480201,77.1985613,
https://www.google.com/maps/place/British+St.+Columbia+Academy+Best+IELTS+%2F+Spoken+English+%2F+French+%2F+German+%2F+Spanish+and+computer+classes+in+Delhi/data=!4m7!3m6!1s0x390d035d0aaec5e7:0x976441d3732d55b2!8m2!3d28.6331296!4d77.0977798!16s%2Fg%2F11c1xdxz77!19sChIJ58WuCl0DDTkRslUtc9NBZJc?authuser=0&hl=en&rclk=1,British St. Columbia Academy Best IELTS / Spoken English / French / German / Spanish and computer classes in Delhi,"First Floor, E-31 A, Jail Rd, opposite to standard Burfee, Pocket 8, Block E, Gurunanak Pura, Tilak Nagar, New Delhi, Delhi, 110018",http://www.bsca.in/,8470042229,8470042229,28.6331296,77.0977798,
https://www.google.com/maps/place/TC+Global+-+West+Delhi+%28The+Chopras%29/data=!4m7!3m6!1s0x1467f5dfd239f765:0x12faa882304bf9ef!8m2!3d28.6446315!4d77.126932!16s%2Fg%2F1t_wmr39!19sChIJZfc50t_1ZxQR7_lLMIKo-hI?authuser=0&hl=en&rclk=1,TC Global - West Delhi (The Chopras),"2nd floor C, 4, Ring Rd, above Haldiram’s, Block C, Rajouri Garden, New Delhi, Delhi, 110027",https://tcglobal.com/,1143810000,1143810000,28.6446315,77.126932,
https://www.google.com/maps/place/Swiss+School+Of+Language/data=!4m7!3m6!1s0x390cfb51baaaaaab:0xb987b6cf2a33b967!8m2!3d28.6391639!4d77.2851471!16s%2Fg%2F1tfgh60x!19sChIJq6qqulH7DDkRZ7kzKs-2h7k?authuser=0&hl=en&rclk=1,Swiss School Of Language,"metro station, Near, Plot no 4, DDA Building, Laxmi Nagar District centre, Nirman Vihar, Swasthya Vihar, Delhi 110092",http://swissschooloflanguage.net/,9811296073,9811296073,28.6391639,77.2851471,
https://www.google.com/maps/place/Simpli+English-+Online+English+Speaking+Course+Delhi/data=!4m7!3m6!1s0x390d036b27c35a9f:0x51fb7834ec0e0b68!8m2!3d28.6563798!4d77.1665405!16s%2Fg%2F11mvxbsbc8!19sChIJn1rDJ2sDDTkRaAsO7DR4-1E?authuser=0&hl=en&rclk=1,Simpli English- Online English Speaking Course Delhi,"35/36 Second Floor, West Patel Nagar, New Delhi, Delhi 110008",https://simplienglish.com/,7837712314,7837712314,28.6563798,77.1665405,
https://www.google.com/maps/place/Dawn+English+Academy/data=!4m7!3m6!1s0x390ce2532cfcde4b:0x678e15ae7b62ce03!8m2!3d28.5708199!4d77.2408441!16s%2Fg%2F11c3_5b5fw!19sChIJS978LFPiDDkRA85ie64Vjmc?authuser=0&hl=en&rclk=1,Dawn English Academy,"First Floor, E-34, Central Market, Lajpat Nagar II, Lajpat Nagar, New Delhi, Delhi 110024",https://www.englishexams.in/,9654349066,9654349066,28.5708199,77.2408441,
https://www.google.com/maps/place/VERBAL+HUB/data=!4m7!3m6!1s0x390ce48559aaaaab:0x71023d2eae50dae5!8m2!3d28.5956835!4d77.2978437!16s%2Fg%2F11t7r67r4p!19sChIJq6qqWYXkDDkR5dpQri49AnE?authuser=0&hl=en&rclk=1,VERBAL HUB,"113, near Upkar Apartments, CV, Mayur Vihar, Delhi, 110091",https://www.verbalhub.com/,7042994789,7042994789,2,77.2978437,
https://www.google.com/maps/place/kangokiwi+%7C+IELTS+%26+PTE+coaching/data=!4m7!3m6!1s0x390cfdb3ec9be02d:0x278e5f0bba8fcee9!8m2!3d28.6311702!4d77.2780009!16s%2Fg%2F11hz049vkd!19sChIJLeCb7LP9DDkR6c6Pugtfjic?authuser=0&hl=en&rclk=1,kangokiwi | IELTS & PTE coaching,"3rd floor, d, 100, Vikas Marg, Veer Savarkar Block, Block D, Laxmi Nagar, Delhi, 110092",http://www.kangokiwi.com/,9953747909,9953747909,28.6311702,77.2780009,
https://www.google.com/maps/place/British+Lingua/data=!4m7!3m6!1s0x390cfcad3d4fcfa5:0xf101ddf94ce1558f!8m2!3d28.6292433!4d77.2746428!16s%2Fg%2F1vnrjdb4!19sChIJpc9PPa38DDkRj1XhTPndAfE?authuser=0&hl=en&rclk=1,British Lingua,"Metro Pillar 22, 1/48, Vikas Marg, near Gurudwara, Laxmi Nagar, Lalita Park, Laxmi Nagar, Delhi, 110092",https://britishlingua.com/,9999107254,9999107254,4,77.2746428,
"https://www.google.com/maps/place/Success+Forum,+New+Delhi/data=!4m7!3m6!1s0x390cfdecfb24fdcd:0x915017b0718cb76e!8m2!3d28.6980854!4d77.2058794!16s%2Fg%2F11rhrm3lb3!19sChIJzf0k--z9DDkRbreMcbAXUJE?authuser=0&hl=en&rclk=1","Success Forum, New Delhi","Office 114 A, Ground Floor, Near Metro Station Gate 3 and 4, Mall Rd, GTB Nagar, New Delhi, Delhi 110033",https://www.successforumedu.com/,8082824200,8082824200,28.6980854,77.2058794,
"https://www.google.com/maps/place/MOTION+COACHING+CENTER+:+CUET,+NDA,+Delhi+Police+Constable%2FSI,+CTET,+SSC,+Bank/data=!4m7!3m6!1s0x390d1e251eb1d43b:0x6c425b877eb9c2c3!8m2!3d28.501076!4d77.1836971!16s%2Fg%2F11f08wt2r2!19sChIJO9SxHiUeDTkRw8K5fodbQmw?authuser=0&hl=en&rclk=1","MOTION COACHING CENTER : CUET, NDA, Delhi Police Constable/SI, CTET, SSC, Bank","D-23-B, 60 Feet Rd, opp. Yes Bank, near Dr. Lal Path Lab, Dr Ambedkar Colony, Chhatarpur, Delhi, New Delhi, Delhi 110074",https://motioncoachingcenter.com/,9200920038,9200920038,28.501076,77.1836971,
https://www.google.com/maps/place/Educrafters+Commerce/data=!4m7!3m6!1s0x390d0496c9943023:0xe1e8d770ddfd62e8!8m2!3d28.6338094!4d77.0964769!16s%2Fg%2F11f3jw5vjx!19sChIJIzCUyZYEDTkR6GL93XDX6OE?authuser=0&hl=en&rclk=1,Educrafters Commerce,"Block 71, prem nagar , janakpuri, Janakpuri, Tilak Nagar, New Delhi, Delhi 110058",https://www.facebook.com/100016343501949,7678111893,7678111893,28.6338094,77.0964769,
https://www.google.com/maps/place/Crosslink+Education+Consulting/data=!4m7!3m6!1s0x390d05d535df186b:0x31e76f8db51686cd!8m2!3d28.6328591!4d77.0978217!16s%2Fg%2F11g_zr2ts_!19sChIJaxjfNdUFDTkRzYYWtY1v5zE?authuser=0&hl=en&rclk=1,Crosslink Education Consulting,"E31A, 2nd floor, Jail Rd, above Dell, Pocket 8, Block E, Gurunanak Pura, Tilak Nagar, New Delhi, Delhi, 110058",https://crosslinkconsulting.in/,8130019690,8130019690,28.6328591,77.0978217,
https://www.google.com/maps/place/IELTS+IDP+India/data=!4m7!3m6!1s0x390d03a6e373e189:0xa81c9ee707726416!8m2!3d28.6933784!4d77.1497116!16s%2Fg%2F11rw8zxfmy!19sChIJieFz46YDDTkRFmRyB-eeHKg?authuser=0&hl=en&rclk=1,IELTS IDP India,"14th Floor Aggarwal Millennium 2, Tower Netaji Subhash Place, Pitampura, New Delhi, Delhi 110034",https://www.ieltsidpindia.com/?utm_source=GMB&utm_medium=Traffic&utm_campaign=GoogleGMB,18001024544,18001024544,28.6933784,77.1497116,
