URL,Name,Address,Website,,Phone,Store_Type,Operating_Status,Operating_Hours,Rating,Permanently_Closed,Latitude,Longitude,
https://www.google.com/maps/place/V+C+Kirana+Store/data=!4m7!3m6!1s0x3a52675276849f41:0x2d27d43749e412f4!8m2!3d13.0648026!4d80.2672723!16s%2Fg%2F11xm262b73!19sChIJQZ-EdlJnUjoR9BLkSTfUJy0?authuser=0&hl=en&rclk=1,V C Kirana Store,"New. 14D, Old No. 18D Hussain Mulk Street, Anna Salai, Border Thottam, Royapettah, Chennai, Tamil Nadu 600002, India",Not Found,91735817885,91735817885,General store,Not Found,Not Found,Not Found,No,13.0648026,80.2672723,
https://www.google.com/maps/place/Divya+shop/data=!4m7!3m6!1s0x3a5267ec681539cd:0x953622bb92f26953!8m2!3d13.0694685!4d80.2739115!16s%2Fg%2F11x8qp3wfv!19sChIJzTkVaOxnUjoRU2nykrsiNpU?authuser=0&hl=en&rclk=1,Divya shop,"12, Anna Salai, Triplicane, Chennai, Tamil Nadu 600002, India",Not Found,91824835331,91824835331,General store,Not Found,Not Found,Not Found,No,13.0694685,80.2739115,
https://www.google.com/maps/place/AAVIN+MILK+SHOP/data=!4m7!3m6!1s0x3a5267aa0c9ba2c1:0xe2997ffab77ef2a6!8m2!3d13.0637723!4d80.271587!16s%2Fg%2F11rhnw8rmd!19sChIJwaKbDKpnUjoRpvJ-t_p_meI?authuser=0&hl=en&rclk=1,AAVIN MILK SHOP,"36, Ellis Rd, Mount Road, Padupakkam, Triplicane, Chennai, Tamil Nadu 600002, India",Not Found,91994143702,91994143702,General store,Not Found,Not Found,4,No,13.0637723,80.271587,
https://www.google.com/maps/place/Vignesh+Pattani+Store/data=!4m7!3m6!1s0x3a52661dfca46819:0x78a7689830000000!8m2!3d13.0655875!4d80.2760945!16s%2Fg%2F11rsslrf4j!19sChIJGWik_B1mUjoRAAAAMJhop3g?authuser=0&hl=en&rclk=1,Vignesh Pattani Store,"87, Arunachalam St, Police Quarters, Chintadripet, Chennai, Tamil Nadu 600005, India",Not Found,91994005602,91994005602,Wholesaler,Open,Closes 7 at PM,1,No,13.0655875,80.2760945,
https://www.google.com/maps/place/Makkal+maligai/data=!4m7!3m6!1s0x3a5267000cbc2b8b:0xe9844ebafc6b9c9e!8m2!3d13.0619078!4d80.2704516!16s%2Fg%2F11xzfnssjn!19sChIJiyu8DABnUjoRnpxr_LpOhOk?authuser=0&hl=en&rclk=1,Makkal maligai,"20/45, Burrah Sahib St, Border Thottam, Padupakkam, Triplicane, Chennai, Tamil Nadu 600002, India",Not Found,Phone Number Not Found,Phone Number Not Found,General store,Not Found,Not Found,Not Found,No,13.0619078,80.2704516,
https://www.google.com/maps/place/Sri+Sai+Baba+Stores/data=!4m7!3m6!1s0x3a5266051d16aaf1:0x42e96864e1502675!8m2!3d13.0730796!4d80.2690973!16s%2Fg%2F1pxwk2ptf!19sChIJ8aoWHQVmUjoRdSZQ4WRo6UI?authuser=0&hl=en&rclk=1,Sri Sai Baba Stores,"No:9/32, Palli St, Chintadripet, Chennai, Tamil Nadu 600002, India",Not Found,91812293489,91812293489,General store,Open,Closes 9 at PM,5,No,13.0730796,80.2690973,
https://www.google.com/maps/place/Yazli+impex+trading/data=!4m7!3m6!1s0x3a5267005cc09bbd:0x55e7da0978bb0957!8m2!3d13.0688962!4d80.2671125!16s%2Fg%2F11x7r_jgm1!19sChIJvZvAXABnUjoRVwm7eAna51U?authuser=0&hl=en&rclk=1,Yazli impex trading,"Spencer plaza, Pudupet, Komaleeswaranpet, Egmore, Chennai, Tamil Nadu 600002, India",Not Found,Phone Number Not Found,Phone Number Not Found,Gift shop,Not Found,Not Found,5,No,13.0688962,80.2671125,
https://www.google.com/maps/place/Sri+Krishna+Sweets+by+Muralis/data=!4m7!3m6!1s0x3a52670621b1febb:0xd6318fea166a0a13!8m2!3d13.0393778!4d80.2549821!16s%2Fg%2F11pf0gjk4z!19sChIJu_6xIQZnUjoREwpqFuqPMdY?authuser=0&hl=en&rclk=1,Sri Krishna Sweets by Muralis,"Venus Colony 1st St, Venus Colony, Teynampet, Chennai, Tamil Nadu 600018, India",https://srikrishnasweets.com/,91934592805,91934592805,Indian sweets shop,Open,Closes 9:30 at PM,4,No,13.0393778,80.2549821,
https://www.google.com/maps/place/SRM+FLOWER+SHOP/data=!4m7!3m6!1s0x3a5267a1d5c7f01f:0x96e390210e97865!8m2!3d13.0768398!4d80.2761292!16s%2Fg%2F11y06ns3lt!19sChIJH_DH1aFnUjoRZXjpEAI5bgk?authuser=0&hl=en&rclk=1,SRM FLOWER SHOP,"1 Bodyguard Muniseaver Koil, Park Town, Chennai, Tamil Nadu 600002, India",Not Found,91701001337,91701001337,General store,Not Found,Not Found,3,No,13.0768398,80.2761292,
https://www.google.com/maps/place/RAMDEV+KIRANA+STORES/data=!4m7!3m6!1s0x3a526f5669ab6e89:0x2d4178f20bc885a8!8m2!3d13.089311!4d80.2786192!16s%2Fg%2F11t6s9_bcc!19sChIJiW6raVZvUjoRqIXIC_J4QS0?authuser=0&hl=en&rclk=1,RAMDEV KIRANA STORES,"06, Hanumanthrayan Street, Edapalaiyam, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,91883829111,91883829111,General store,Open,Closes 9 at PM,4.8,No,13.089311,80.2786192,
https://www.google.com/maps/place/LAKSHMI+STORE/data=!4m7!3m6!1s0x3a5267ad0c4d13a5:0x39e56bb5f16f616f!8m2!3d13.0758953!4d80.2678385!16s%2Fg%2F11tc3ks51t!19sChIJpRNNDK1nUjoRb2Fv8bVr5Tk?authuser=0&hl=en&rclk=1,LAKSHMI STORE,"No.9/5 Chenna Kulandai Street, Pantheon Rd, Pudupet, Chennai, Tamil Nadu 600002, India",Not Found,91904376646,91904376646,General store,Not Found,Not Found,Not Found,No,13.0758953,80.2678385,
https://www.google.com/maps/place/TAMIL+NADU+PROVISION+STORE/data=!4m7!3m6!1s0x3a5265fd36db8d05:0xe9f29c5d75ea411a!8m2!3d13.0836891!4d80.2660891!16s%2Fg%2F11fzfd2pb0!19sChIJBY3bNv1lUjoRGkHqdV2c8uk?authuser=0&hl=en&rclk=1,TAMIL NADU PROVISION STORE,"No7, Barracks Rd, Periamet, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,Phone Number Not Found,Phone Number Not Found,Indian grocery store,Open,Closes 9:30 at PM,4.3,No,13.0836891,80.2660891,
https://www.google.com/maps/place/Venkatesh+Store/data=!4m7!3m6!1s0x3a5265f6e8a47cbb:0x1f51b7a59e4128b2!8m2!3d13.0825145!4d80.2746068!16s%2Fg%2F11kq9c6hrd!19sChIJu3yk6PZlUjoRsihBnqW3UR8?authuser=0&hl=en&rclk=1,Venkatesh Store,"Mooremarket Central, 61, Periamet, Kannappar Thidal, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,91979119234,91979119234,General store,Not Found,Not Found,4,No,13.0825145,80.2746068,
https://www.google.com/maps/place/Kasirajan+Store/data=!4m7!3m6!1s0x3a526f00ed270c2b:0xe3ca76389620f045!8m2!3d13.0861732!4d80.2781412!16s%2Fg%2F11nyl3hcb8!19sChIJKwwn7QBvUjoRRfAgljh2yuM?authuser=0&hl=en&rclk=1,Kasirajan Store,"No. 79, Rasappa Chetty St, Edapalaiyam, George Town, Chennai, Tamil Nadu 600003, India",Not Found,Phone Number Not Found,Phone Number Not Found,Indian grocery store,Open,Closes 9 at PM,3,No,13.0861732,80.2781412,
https://www.google.com/maps/place/Sarala+Stores/data=!4m7!3m6!1s0x3a5265ccb647c471:0x29ad19958815549b!8m2!3d13.0845738!4d80.2699977!16s%2Fg%2F1ptw2xpcj!19sChIJccRHtsxlUjoRm1QViJUZrSk?authuser=0&hl=en&rclk=1,Sarala Stores,"151, Vepery High Rd, Periamet, Vepery, Poongavanapuram, Chennai, Tamil Nadu 600003, India",http://www.sssupermart.in/,Phone Number Not Found,Phone Number Not Found,General store,Open,Closes 10 at PM,3.8,No,13.0845738,80.2699977,
https://www.google.com/maps/place/A.+R+STORE/data=!4m7!3m6!1s0x3a52655b10d19283:0x58d0d1ca2bd0bc83!8m2!3d13.0821719!4d80.2691566!16s%2Fg%2F11rplfrpj8!19sChIJg5LREFtlUjoRg7zQK8rR0Fg?authuser=0&hl=en&rclk=1,A. R STORE,"29, 13, Karpura St, Periamet, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,91909446493,91909446493,General store,Not Found,Not Found,5,No,13.0821719,80.2691566,
https://www.google.com/maps/place/SELVAM+STORES/data=!4m7!3m6!1s0x3a52671019548da3:0x54d59299ac2f2f8c!8m2!3d13.0814756!4d80.2692864!16s%2Fg%2F11qn5l_j9_!19sChIJo41UGRBnUjoRjC8vrJmS1VQ?authuser=0&hl=en&rclk=1,SELVAM STORES,"1/9, Patnool Sardar Jung St, Periamet, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,Phone Number Not Found,Phone Number Not Found,Indian grocery store,Open,Closes 9 at PM,1,No,13.0814756,80.2692864,
https://www.google.com/maps/place/K.N.S.HAJEE+SHAIK+ABDUL+KADER+LABBI+SAHIB+CO.+PVT.+LTD./data=!4m7!3m6!1s0x3a526f06012edce7:0xa77a2e687aec0111!8m2!3d13.0841883!4d80.2790511!16s%2Fg%2F11y2jg_5r5!19sChIJ59wuAQZvUjoREQHsemgueqc?authuser=0&hl=en&rclk=1,K.N.S.HAJEE SHAIK ABDUL KADER LABBI SAHIB CO. PVT. LTD.,"7, Evening Bazaar Rd, Rattan Bazaar, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,91988402730,91988402730,General store,Open,Closes 9:30 at PM,4.5,No,13.0841883,80.2790511,
https://www.google.com/maps/place/Chellapandiyan+Store/data=!4m7!3m6!1s0x3a52674f2115f621:0x587d256c63699964!8m2!3d13.0821735!4d80.2738732!16s%2Fg%2F11sv_l_gg9!19sChIJIfYVIU9nUjoRZJlpY2wlfVg?authuser=0&hl=en&rclk=1,Chellapandiyan Store,"13, Allikulam Moore Market, Central, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,91729988977,91729988977,General store,Not Found,Not Found,1,No,13.0821735,80.2738732,
https://www.google.com/maps/place/Dhamodharan+Store/data=!4m7!3m6!1s0x3a52654b9dec9143:0xa7e817da383aa18e!8m2!3d13.0836075!4d80.274239!16s%2Fg%2F11kq5nn9b8!19sChIJQ5HsnUtlUjoRjqE6ONoX6Kc?authuser=0&hl=en&rclk=1,Dhamodharan Store,"39, Park Down Allikulam, Moore Market Central, Periamet, Kannappar Thidal, Poongavanapuram, Chennai, Tamil Nadu 600003, India",Not Found,91994187688,91994187688,General store,Not Found,Not Found,5,No,13.0836075,80.274239,
https://www.google.com/maps/place/Senthil+Store/data=!4m7!3m6!1s0x3a5267e91970db8f:0xd3b76dab4cb85ae3!8m2!3d13.0814466!4d80.2734381!16s%2Fg%2F11v17kt2rn!19sChIJj9twGelnUjoR41q4TKttt9M?authuser=0&hl=en&rclk=1,Senthil Store,"47, Allikulam Moore Market, Central, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,91948873639,91948873639,General store,Not Found,Not Found,5,No,13.0814466,80.2734381,
https://www.google.com/maps/place/Selvam+Store/data=!4m7!3m6!1s0x3a526782e7d396b1:0xb4dfb47095933ce8!8m2!3d13.0817191!4d80.2732044!16s%2Fg%2F11v61pd6mg!19sChIJsZbT54JnUjoR6DyTlXC037Q?authuser=0&hl=en&rclk=1,Selvam Store,"36, Allikulam Moore Market, Central, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,91978674373,91978674373,General store,Not Found,Not Found,Not Found,No,13.0817191,80.2732044,
https://www.google.com/maps/place/M.M.STORE/data=!4m7!3m6!1s0x3a5265c2c65d1b15:0xb65d38bf9441800b!8m2!3d13.0825809!4d80.2673342!16s%2Fg%2F11wbfm5khp!19sChIJFRtdxsJlUjoRC4BBlL84XbY?authuser=0&hl=en&rclk=1,M.M.STORE,"No 9/17, Mattukara Veerapathran Street, Periamet, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,91994185362,91994185362,General store,Not Found,Not Found,3.7,No,13.0825809,80.2673342,
https://www.google.com/maps/place/Murugan+Store/data=!4m7!3m6!1s0x3a526fd0d6fae015:0x8e2e7b59f38fc318!8m2!3d13.0861406!4d80.2768993!16s%2Fg%2F11mvppsfd4!19sChIJFeD61tBvUjoRGMOP81l7Lo4?authuser=0&hl=en&rclk=1,Murugan Store,"2, Bangaramman Ave, Edapalaiyam, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,91636939895,91636939895,General store,Open,Closes 9 at PM,Not Found,No,13.0861406,80.2768993,
https://www.google.com/maps/place/Sathakathulla+Store/data=!4m7!3m6!1s0x3a526593d2166895:0xc3319678bb7b7683!8m2!3d13.0829232!4d80.2739868!16s%2Fg%2F11v13vh2zq!19sChIJlWgW0pNlUjoRg3Z7u3iWMcM?authuser=0&hl=en&rclk=1,Sathakathulla Store,"57, Allikulam Moore Market, Central, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,91880719006,91880719006,General store,Not Found,Not Found,Not Found,No,13.0829232,80.2739868,
https://www.google.com/maps/place/Sri+Senthilnathan+Stores/data=!4m7!3m6!1s0x3a526f55bc05b1f5:0xf91004b952730900!8m2!3d13.0863221!4d80.2784532!16s%2Fg%2F11ggpjt1rm!19sChIJ9bEFvFVvUjoRAAlzUrkEEPk?authuser=0&hl=en&rclk=1,Sri Senthilnathan Stores,"No:215/216, Mint St, Edapalaiyam, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,Phone Number Not Found,Phone Number Not Found,General store,Closed,Not Found,3,No,13.0863221,80.2784532,
https://www.google.com/maps/place/Gnanapraksh+Store/data=!4m7!3m6!1s0x3a52652c0f98cabd:0xe8e43e0862dd79fd!8m2!3d13.082325!4d80.274177!16s%2Fg%2F11kqrwsjvh!19sChIJvcqYDyxlUjoR_XndYgg-5Og?authuser=0&hl=en&rclk=1,Gnanapraksh Store,"Moore Market Park, Central, 38, Kannappar Thidal, Down Central, Chennai, Tamil Nadu 600003, India",Not Found,91994121286,91994121286,Not Found,Closed,Not Found,Not Found,Yes,13.082325,80.274177,
https://www.google.com/maps/place/Dinesh+Store/data=!4m7!3m6!1s0x3a5267b45607494f:0xd926c24aad2d1ff3!8m2!3d13.0818659!4d80.2731842!16s%2Fg%2F11kqscktxg!19sChIJT0kHVrRnUjoR8x8trUrCJtk?authuser=0&hl=en&rclk=1,Dinesh Store,"58, Allikulam Moore Market, Central, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,91900365785,91900365785,General store,Closed,Not Found,3,No,13.0818659,80.2731842,
https://www.google.com/maps/place/K.+Somu+Chetty+%26+Co/data=!4m7!3m6!1s0x3a526f88ddfee149:0x6b59d07cda70500d!8m2!3d13.0860283!4d80.2797718!16s%2Fg%2F11m_yn9_hh!19sChIJSeH-3YhvUjoRDVBw2nzQWWs?authuser=0&hl=en&rclk=1,K. Somu Chetty & Co,"Old # 173, New # 157, Rasappa Chetty St, near Kandaswamy Kovil, Rattan Bazaar, Park Town, Chennai, Tamil Nadu 600003, India",https://ksomuchetty.in/,91944427966,91944427966,Herb shop,Open,Closes 10 at PM,4.9,No,13.0860283,80.2797718,
https://www.google.com/maps/place/T.+S.+Radhakrishnan+%26+Co+%28TSR%29/data=!4m7!3m6!1s0x3a526fb2f9a686e1:0x67ddd33e4458d671!8m2!3d13.0860344!4d80.2793032!16s%2Fg%2F11g0mt3r08!19sChIJ4Yam-bJvUjoRcdZYRD7T3Wc?authuser=0&hl=en&rclk=1,T. S. Radhakrishnan & Co (TSR),"New No :126, Old No : 43, Rasappa Chetty St, Rattan Bazaar, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,914442161902,9.14442E+11,Dry fruit store,Open,Closes 9:30 at PM,4.7,No,13.0860344,80.2793032,
https://www.google.com/maps/place/Mahendran+Store/data=!4m7!3m6!1s0x3a5265733de938c7:0xf28b5b1104f87fbf!8m2!3d13.0829369!4d80.2740642!16s%2Fg%2F11kq7hjdrk!19sChIJxzjpPXNlUjoRv3_4BBFbi_I?authuser=0&hl=en&rclk=1,Mahendran Store,"Moore Market Central, 67, Periamet, Kannappar Thidal, Poongavanapuram, Chennai, Tamil Nadu 600003, India",Not Found,91740138158,91740138158,General store,Not Found,Not Found,Not Found,No,13.0829369,80.2740642,
https://www.google.com/maps/place/Vijay+Kumar+Store/data=!4m7!3m6!1s0x3a526702f430ed0b:0x8ac34974b0f8ffd3!8m2!3d13.0818303!4d80.2731601!16s%2Fg%2F11kqn6hpx3!19sChIJC-0w9AJnUjoR0__4sHRJw4o?authuser=0&hl=en&rclk=1,Vijay Kumar Store,"57, Allikulam Moore Market, Central, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,91917683474,91917683474,General store,Not Found,Not Found,Not Found,No,13.0818303,80.2731601,
https://www.google.com/maps/place/Sri+Mutharamman+Wholesale+%26+Retail+Shop/data=!4m7!3m6!1s0x3a525def1c1441a7:0x86b4fd4ea3eb96bd!8m2!3d12.9166691!4d80.1929315!16s%2Fg%2F11gsbdnf8m!19sChIJp0EUHO9dUjoRvZbro079tIY?authuser=0&hl=en&rclk=1,Sri Mutharamman Wholesale & Retail Shop,"no 2, 45, Venkatesan St, Medavakkam, Chennai, Tamil Nadu 600100, India",Not Found,91949835986,91949835986,Grocery store,Open,Closes 11 at PM,4.2,No,12.9166691,80.1929315,
https://www.google.com/maps/place/RAJENDRAN+SUPERMARKET/data=!4m7!3m6!1s0x3a525ee043b3220d:0x4b7576662ef917c!8m2!3d12.9196055!4d80.1447159!16s%2Fg%2F1ydpvc497!19sChIJDSKzQ-BeUjoRfJHvYmZXtwQ?authuser=0&hl=en&rclk=1,RAJENDRAN SUPERMARKET,"152/2, Camp Rd, Barathi Nagar, IOB Colony, Selaiyur, Chennai, Tamil Nadu 600073, India",Not Found,91801540485,91801540485,Supermarket,Open,Closes 10 at PM,4.3,No,12.9196055,80.1447159,
https://www.google.com/maps/place/Vela+Store/data=!4m7!3m6!1s0x3a526f55a967380b:0xe17e9c571b6905e!8m2!3d13.0857473!4d80.2791276!16s%2Fg%2F1pxqbsf9b!19sChIJCzhnqVVvUjoRXpC2ccXpFw4?authuser=0&hl=en&rclk=1,Vela Store,"97, Nyniappa St, Rattan Bazaar, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,91996254032,91996254032,General store,Open,Closes 8 at PM,4.7,No,13.0857473,80.2791276,
https://www.google.com/maps/place/Harihara+Store/data=!4m7!3m6!1s0x3a526796960cceb3:0xd9612256ee2bf33a!8m2!3d13.0822005!4d80.2733905!16s%2Fg%2F11svytltz7!19sChIJs84MlpZnUjoROvMr7lYiYdk?authuser=0&hl=en&rclk=1,Harihara Store,"52, Allikulam Moore Market, Central, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,91909247230,91909247230,General store,Not Found,Not Found,Not Found,No,13.0822005,80.2733905,
https://www.google.com/maps/place/Mahalakshmi+Snacks+OSOP/data=!4m7!3m6!1s0x3a52674082d8bce3:0xeacbaa12700048ed!8m2!3d13.0809903!4d80.2732664!16s%2Fg%2F11y30_pmzd!19sChIJ47zYgkBnUjoR7UgAcBKqy-o?authuser=0&hl=en&rclk=1,Mahalakshmi Snacks OSOP,"Chennai Park, Poonamallee High Rd, Poongavanapuram, Chennai, Tamil Nadu 600003, India",Not Found,91967727114,91967727114,General store,Not Found,Not Found,1,No,13.0809903,80.2732664,
https://www.google.com/maps/place/Parrys+parking/data=!4m7!3m6!1s0x3a526f004d5ceca9:0x1444eb86217c15f0!8m2!3d13.085723!4d80.2806877!16s%2Fg%2F11v_8hxg8w!19sChIJqexcTQBvUjoR8BV8IYbrRBQ?authuser=0&hl=en&rclk=1,Parrys parking,"27, Rattan Bazaar, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,Phone Number Not Found,Phone Number Not Found,General store,Not Found,Not Found,5,No,13.085723,80.2806877,
https://www.google.com/maps/place/DG+STORE/data=!4m7!3m6!1s0x3a527174f994f113:0x25a49c7bbf7fad07!8m2!3d13.2265855!4d80.3251673!16s%2Fg%2F11mw5k3m46!19sChIJE_GU-XRxUjoRB61_v3ucpCU?authuser=0&hl=en&rclk=1,DG STORE,"2nd Main Rd, Tulsi Kuppam, Ennore, Tamil Nadu 600057, India",Not Found,Phone Number Not Found,Phone Number Not Found,Indian grocery store,Open,Closes 10 at PM,5,No,13.2265855,80.3251673,
https://www.google.com/maps/place/Rajalakshmi+Agencies/data=!4m7!3m6!1s0x3a526f55985444cd:0xddd584e6b52db291!8m2!3d13.0858206!4d80.2779656!16s%2Fg%2F1pxw8tsmv!19sChIJzURUmFVvUjoRkbItteaE1d0?authuser=0&hl=en&rclk=1,Rajalakshmi Agencies,"Shop No.5, 40/6, Paramasiva Chetty St, Edapalaiyam, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,91984006802,91984006802,General store,Open,Closes 7 at PM,5,No,13.0858206,80.2779656,
https://www.google.com/maps/place/KALANJIAM+STORES/data=!4m7!3m6!1s0x3a526f08e1c44025:0xa0d849609d2c7be6!8m2!3d13.0859554!4d80.2802003!16s%2Fg%2F11r_w200_8!19sChIJJUDE4QhvUjoR5nssnWBJ2KA?authuser=0&hl=en&rclk=1,KALANJIAM STORES,"191-b, Rasappa Chetty St, Rattan Bazaar, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,91805607918,91805607918,General store,Open,Opens 2 at PM,4.3,No,13.0859554,80.2802003,
https://www.google.com/maps/place/Jayalakshmi+Stores/data=!4m7!3m6!1s0x3a52611d0f499607:0x5e3a1dc3816d9ad7!8m2!3d13.0345356!4d80.1559984!16s%2Fg%2F1ptyvrz8f!19sChIJB5ZJDx1hUjoR15ptgcMdOl4?authuser=0&hl=en&rclk=1,Jayalakshmi Stores,"No:139, Old No:296, New, 3, Trunk Rd, Kungumam Nagar, Porur, Chennai, Tamil Nadu 600116, India",Not Found,91960008585,91960008585,General store,Open,Closes 9:30 at PM,4.2,No,13.0345356,80.1559984,
https://www.google.com/maps/place/SS+STAR+MART/data=!4m7!3m6!1s0x3a5265984edfce15:0xdeae048343375beb!8m2!3d13.1372748!4d80.205502!16s%2Fg%2F11rqgwcvkh!19sChIJFc7fTphlUjoR61s3Q4MErt4?authuser=0&hl=en&rclk=1,SS STAR MART,"24/34, Villivakkam Rd, Kalpalayam, Lakshmipuram, Chennai, Tamil Nadu 600099, India",Not Found,91638179041,91638179041,Indian grocery store,Open,Closes 10 at PM,4.3,No,13.1372748,80.205502,
https://www.google.com/maps/place/Vel+Super+Market/data=!4m7!3m6!1s0x3a5265ebbfa56a55:0x1e2c9d0bb518893b!8m2!3d13.1319476!4d80.1990439!16s%2Fg%2F11rk94b1ht!19sChIJVWqlv-tlUjoRO4kYtQudLB4?authuser=0&hl=en&rclk=1,Vel Super Market,"90, Kadappa Rd, Ranganathan Nagar, Singaravel Nagar, Kolathur, Puthagaram, Chennai, Tamil Nadu 600099, India",Not Found,91801573331,91801573331,Grocery store,Open,Closes 10 at PM,4.4,No,13.1319476,80.1990439,
https://www.google.com/maps/place/Sami+Shop/data=!4m7!3m6!1s0x3a526777681f811b:0xd02799adcefa063e!8m2!3d13.080682!4d80.269654!16s%2Fg%2F11wvld_bj5!19sChIJG4EfaHdnUjoRPgb6zq2ZJ9A?authuser=0&hl=en&rclk=1,Sami Shop,"23, Poonamallee High Rd, Near Collection O Everest Hotel, Periamet, Adikesavarpuram, Poongavanapuram, Chennai, Tamil Nadu 600003, India",Not Found,91829400336,91829400336,General store,Open,Opens 9 at AM,5,No,13.080682,80.269654,
https://www.google.com/maps/place/Sri+Kamachi+Store/data=!4m7!3m6!1s0x3a5260dd6ab2b685:0x68255047550d230b!8m2!3d13.0227209!4d80.1665791!16s%2Fg%2F1ptzdsr9y!19sChIJhbayat1gUjoRCyMNVUdQJWg?authuser=0&hl=en&rclk=1,Sri Kamachi Store,"No-3, Mugalivakkam Main Road, Vinayagapuram Main Road, Vinayagapuram, Subasree Nagar Extension, Mugalivakkam, Chennai, Tamil Nadu 600125, India",Not Found,Phone Number Not Found,Phone Number Not Found,General store,Open,Closes 9 at PM,4.6,No,13.0227209,80.1665791,
https://www.google.com/maps/place/HAKMAVAT+AND+CO/data=!4m7!3m6!1s0x3a526f573f388125:0x2296bde615248280!8m2!3d13.0924735!4d80.2811078!16s%2Fg%2F11c60t4sjz!19sChIJJYE4P1dvUjoRgIIkFea9liI?authuser=0&hl=en&rclk=1,HAKMAVAT AND CO,"19, Audiappa Naicken St, Sowcarpet, George Town, Chennai, Tamil Nadu 600001, India",Not Found,91988445266,91988445266,Grocery store,Open,Closes 8 at PM,4.6,No,13.0924735,80.2811078,
https://www.google.com/maps/place/Meenakshi+Supermarket/data=!4m7!3m6!1s0x3a5266b885f6e765:0x99b2c392144846f!8m2!3d13.0573905!4d80.2017785!16s%2Fg%2F11f0kv8v3k!19sChIJZef2hbhmUjoRb4REITksmwk?authuser=0&hl=en&rclk=1,Meenakshi Supermarket,"53/23, KK Salai, Devraj Nagar, Saligramam, Chennai, Tamil Nadu 600093, India",Not Found,Phone Number Not Found,Phone Number Not Found,Grocery store,Open,Closes 9 at PM,4.2,No,13.0573905,80.2017785,
https://www.google.com/maps/place/om+Sakthi+Stores/data=!4m7!3m6!1s0x3a525d85efd47f97:0xfc282f2d0000000!8m2!3d12.9943937!4d80.2176342!16s%2Fg%2F11rdx153fl!19sChIJl3_U74VdUjoRAAAA0PKCwg8?authuser=0&hl=en&rclk=1,om Sakthi Stores,"No 8, Check Post, 11, Velachery Rd, Velachery, Chennai, Tamil Nadu 600042, India",Not Found,Phone Number Not Found,Phone Number Not Found,Supermarket,Not Found,Not Found,4.4,No,12.9943937,80.2176342,
https://www.google.com/maps/place/E.V.+Perumal+Chetty+Co/data=!4m7!3m6!1s0x3a526f545ac0be2b:0x2d90cb042e5c9f7!8m2!3d13.0861186!4d80.2793244!16s%2Fg%2F1tlbg_8k!19sChIJK77AWlRvUjoR98nlQrAM2QI?authuser=0&hl=en&rclk=1,E.V. Perumal Chetty Co,"OldNo.157/1 New no125, Rasappa Chetty St, opp. Kandakottam temple, Rattan Bazaar, Park Town, Chennai, Tamil Nadu 600003, India",Not Found,914425353561,9.14425E+11,Food producer,Open,Closes 8:30 at PM,5,No,13.0861186,80.2793244,
https://www.google.com/maps/place/SHAJ+CATTERS/data=!4m7!3m6!1s0x3a5265b04103de95:0x5cb97f8ff48ab981!8m2!3d13.0836036!4d80.2659517!16s%2Fg%2F11mcw8pcs2!19sChIJld4DQbBlUjoRgbmK9I9_uVw?authuser=0&hl=en&rclk=1,SHAJ CATTERS,"No.22/33 Barracks Road, Periamet Chennai - 600003, Chennai, Tamil Nadu 600003, India",Not Found,91984049362,91984049362,General store,Not Found,Not Found,Not Found,No,13.0836036,80.2659517,
https://www.google.com/maps/place/Shrinica+Departmental+Stores/data=!4m7!3m6!1s0x3a5260dd00ac40ab:0x79460d70c06143ef!8m2!3d13.0241958!4d80.1676128!16s%2Fg%2F1trxc3jn!19sChIJq0CsAN1gUjoR70NhwHANRnk?authuser=0&hl=en&rclk=1,Shrinica Departmental Stores,"1/12, Mugalivakkam Main Rd, Kamakshi Nagar, Mugalivakkam, Chennai, Tamil Nadu 600125, India",Not Found,914443861177,9.14444E+11,Supermarket,Open,Closes 8:30 at PM,4,No,13.0241958,80.1676128,
